"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日"
"110657","1","0","ハイクラス","","","非公開","","","02","03","ビジネスコンサルタント","会計・財務系","02","01","ビジネスコンサルタント","経営戦略系","02","04","ビジネスコンサルタント","業務プロセス系","トーマツコンサルティング（デロイトトーマツコンサルティング）株式会社","経営戦略コンサルタント","経営戦略策定などのコンサルティング業務。経営計画・経営管理基盤構築支援・事業再編・組織・業務改革BPR・戦略策定・海外進出支援・バリューチェーン改革SCM、CRM等・情報システム構築支援など。11個あまりのユニットに業界別、サービスライン別の中に入ります。経営戦略から業務改革、Ｍ＆Ａまでその方のご経験、得意領域に応じて選考させていただきます。","コンサルタント実務経験3年以上　大手事業会社において経営企画等のご経験、変革プロジェクト経験を3年程度以上お持ちの方","英語のできる方はさらに歓迎","","","積極的でコミュニケーション能力の高い方。","コンサルタント経験、経営企画経験、人事制度設計などのご経験者","東京都","千代田区丸の内","","","大卒以上","28","35","500","1400","業務拡大に伴う中途即戦力採用の強化","210099","戦略コンサルティングファーム","全世界150カ国、12万人からなるプロフェッショナルファーム、デロイトトウシュトーマツのメンバーであり、日本で最大級の会計事務所監査法人トーマツのグループに属しています。総合的なプロフェッショナルサービスを国内外提供できるネットワークを持つ経営コンサルティング・人事・戦略コンサルティング等のコンサルティングサービスを提供しています。","日本ではトーマツグループのコンサルティングの中核部隊として世界ではデロイトで日本を代表するコンサルティング部門のメンバーファームとして、国内企業はもとより海外に展開する日本企業を支援します。さらに日本企業のみならず、外資系企業の日本における経営課題に対してもデロイトトウシュトーマツにおいて最も日本という地域を理解している立場でバックアップしていきます。2008年7月よりデロイトトーマツコンサルティングに社名変更。","1983","4","","485","東京都","千代田区丸の内3-3-1　新東京ビル","グローバル案件が最近かなり増えて英語の機会も多くあります。","岡田","2008/05/19 16:54:44"
"1004590","1","0","ハイクラス","","","非公開","","","02","03","ビジネスコンサルタント","会計・財務系","09","02","ITコンサルタント","ERP・業務プロセスコンサルタント","09","04","ITコンサルタント","金融システムコンサルタント","トーマツコンサルティング（デロイトトーマツコンサルティング）株式会社","コンサルタント（新規事業立ち上げBI）","経営者の意思決定支援を特にIT分野、情報システムに対する投資やオペレーションについてコンサルティングをリードしています。特にBI分野が今注目を集めているため、事業立ち上げとなりました。よりBIについてのプランニングの上流から導入までをコンサルティングしていきます。ビジネス戦略に整合させることやＩＴ組織、ＩＴプロセス、ＩＴ技術の変革では会計的な裏づけとビジネスにフォーカスした分析によりクライアントのエグゼクティブを支援し協働します。また予算管理パッケージの導入コンサルティングや評価、システム提案なども必要に応じて行います。","データマイニング、プランニング、BIソフトの知識、経験およびITコンサルティングファームでのご経験、またはBI、デーマイニングソフトウエアベンダーでの経験のある方、または予算管理プランニングソフトウエア導入経験のある方","SAS、コグノス、SAPなどの製品導入、コンサルティングのご経験のある方","","","前向きな志向で事業を推進できる方","データマイニング、プランニング、BIソフトの知識、経験およびITコンサルティングファームでのご経験、またはBI、デーマイニングソフトウエアベンダーでの経験のある方<BR>","東京都","千代田区丸の内","","","大卒以上","28","36","600","1200","クライアントのニーズの拡大により、この部門を拡大中です。","210099","戦略コンサルティングファーム","全世界150カ国、12万人からなるプロフェッショナルファーム、デロイトトウシュトーマツのメンバーであり、日本で最大級の会計事務所監査法人トーマツのグループに属しています。総合的なプロフェッショナルサービスを国内外提供できるネットワークを持つ経営コンサルティング・人事・戦略コンサルティング等のコンサルティングサービスを提供しています。","日本ではトーマツグループのコンサルティングの中核部隊として世界ではデロイトで日本を代表するコンサルティング部門のメンバーファームとして、国内企業はもとより海外に展開する日本企業を支援します。さらに日本企業のみならず、外資系企業の日本における経営課題に対してもデロイトトウシュトーマツにおいて最も日本という地域を理解している立場でバックアップしていきます。2008年7月よりデロイトトーマツコンサルティングに社名変更。","1983","4","","485","東京都","千代田区丸の内3-3-1　新東京ビル","事業立ち上げに伴い、即戦力の採用をイメージしています。","岡田","2008/05/19 16:54:43"
"113715","1","0","ハイクラス","","","非公開","","","02","05","ビジネスコンサルタント","金融戦略","10","04","ITエンジニア","金融システム","","","","","トーマツコンサルティング（デロイトトーマツコンサルティング）株式会社","金融機関向けコンサルタント","外銀、邦銀、証券、保険、ファンド向けのコンサルティング業務を行っていただきます。ＣＦＯ向けのコンサルティングサービス、IT戦略策定、システム化計画、IT投資や組織、情報システムに関する意思決定支援サービスなどを行います。","外銀、邦銀、その他金融機関向け戦略コンサルティング、ITコンサルティングのご経験者　財務関連、国際税務、為替管理、資金管理、キャッシュマネジメント等のプロジェクトのご経験者","英語ができればさらに歓迎。","スタンダードレベル","","自己開発意欲の高い方","金融機関向け戦略コンサルティング、ITコンサルティングのご経験者でシニアコンサルタント以上の方","東京都","千代田区丸の内","","","大卒以上","28","36","500","1200","業績拡大による増員","210099","戦略コンサルティングファーム","全世界150カ国、12万人からなるプロフェッショナルファーム、デロイトトウシュトーマツのメンバーであり、日本で最大級の会計事務所監査法人トーマツのグループに属しています。総合的なプロフェッショナルサービスを国内外提供できるネットワークを持つ経営コンサルティング・人事・戦略コンサルティング等のコンサルティングサービスを提供しています。","日本ではトーマツグループのコンサルティングの中核部隊として世界ではデロイトで日本を代表するコンサルティング部門のメンバーファームとして、国内企業はもとより海外に展開する日本企業を支援します。さらに日本企業のみならず、外資系企業の日本における経営課題に対してもデロイトトウシュトーマツにおいて最も日本という地域を理解している立場でバックアップしていきます。2008年7月よりデロイトトーマツコンサルティングに社名変更。","1983","4","","485","東京都","千代田区丸の内3-3-1　新東京ビル","コンサルティング業界ご出身者であればマネージャークラスでの募集も行っています。","岡田","2008/05/19 16:54:42"
"113664","1","0","ハイクラス","","","非公開","","","02","06","ビジネスコンサルタント","その他","02","04","ビジネスコンサルタント","業務プロセス系","02","01","ビジネスコンサルタント","経営戦略系","トーマツコンサルティング（デロイトトーマツコンサルティング）株式会社","製造業向けコンサルタント及びマネージャー","主にアジア（中国、インド、タイ、シンガポールなど）圏の日本の自動車、部品メーカー、製造業、組み立て産業に対するコンサルティング業務全般。マーケットは拡大しているため、経営戦略、人材戦略、業務設計、事業計画、税務、ITなど多岐に渡るコンサルティングを行っていただきます。","戦略コンサルティング、ITコンサルティングを製造業向け、特に自動車産業向けに行ってきた方　パッケージベンダーなどで基幹系システム、業務に強く製造業業務やオペレーションに強い方","ビジネス上で英語を用いて仕事をされてきた方　英語以外の言語ができる方更に歓迎","ビジネスレベル","","コンサルタントとしての志や目標を持っている方","戦略コンサルティング、ITコンサルティングを製造業向け、特に自動車産業向けに行ってきた方","東京都","千代田区","","","大卒以上","27","38","500","1200","業績拡大による増員","210099","戦略コンサルティングファーム","全世界150カ国、12万人からなるプロフェッショナルファーム、デロイトトウシュトーマツのメンバーであり、日本で最大級の会計事務所監査法人トーマツのグループに属しています。総合的なプロフェッショナルサービスを国内外提供できるネットワークを持つ経営コンサルティング・人事・戦略コンサルティング等のコンサルティングサービスを提供しています。","日本ではトーマツグループのコンサルティングの中核部隊として世界ではデロイトで日本を代表するコンサルティング部門のメンバーファームとして、国内企業はもとより海外に展開する日本企業を支援します。さらに日本企業のみならず、外資系企業の日本における経営課題に対してもデロイトトウシュトーマツにおいて最も日本という地域を理解している立場でバックアップしていきます。2008年7月よりデロイトトーマツコンサルティングに社名変更。","1983","4","","485","東京都","千代田区丸の内3-3-1　新東京ビル","海外日系製造業でのコンサルティングニーズが高まっているため募集を強化しています。","岡田","2008/05/19 16:54:32"
"113674","1","0","ハイクラス","","","非公開","","","09","01","ITコンサルタント","システムコンサルタント","09","05","ITコンサルタント","その他","09","04","ITコンサルタント","金融システムコンサルタント","トーマツコンサルティング（デロイトトーマツコンサルティング）株式会社","テクノロジーアドバイザーコンサルタント","情報システムに対する投資やオペレーションをリードし、マネジメントするために必要なサービスやツールを提供しています。ＣＩＯが直面する諸問題、ＩＴ戦略策定やＩＴの導入効果を測定しその価値を最大化するためのシステムアーキテクチャーの導入など上流から下流まで全てのサービスを提供していきます。またＩＴ戦略をビジネス戦略に整合させることやＩＴ組織、ＩＴプロセス、ＩＴ技術の変革では会計的な裏づけとビジネスにフォーカスした分析によりクライアントのエグゼクティブを支援し協働します。","ＩＴ戦略策定、ＩＴマネジメント関連でのリーダーシップ経験3年以上の方　ＩＴプロセスとＩＴ組織設計、マネジメントの原理をご存知の方","以下よりいずれか２つはご経験が必要です。ＩＴガバナンス、プロジェクトポートフォリオマネジメント、ＩＴ組織設計と導入、ＩＴ予算や財務管理、ＩＴコスト削減、ＩＴパフォーマンス測定とその変革など　またはインフラストラクチャー戦略とそのアセスメント、ＩＴ製品やサービスの調達や評価など","","","積極的でコミュニケーション力がある方。自己開発能力への飽くなき姿勢や努力のある方","ＩＴコンサルティング会社でのご経験、保険業界、消費財業界、医薬医療関連業界のご経験","東京都","千代田区丸の内","","","大卒以上","28","35","500","1200","クライアントのニーズの拡大により、この部門を拡大中です。","210099","戦略コンサルティングファーム","全世界150カ国、12万人からなるプロフェッショナルファーム、デロイトトウシュトーマツのメンバーであり、日本で最大級の会計事務所監査法人トーマツのグループに属しています。総合的なプロフェッショナルサービスを国内外提供できるネットワークを持つ経営コンサルティング・人事・戦略コンサルティング等のコンサルティングサービスを提供しています。","日本ではトーマツグループのコンサルティングの中核部隊として世界ではデロイトで日本を代表するコンサルティング部門のメンバーファームとして、国内企業はもとより海外に展開する日本企業を支援します。さらに日本企業のみならず、外資系企業の日本における経営課題に対してもデロイトトウシュトーマツにおいて最も日本という地域を理解している立場でバックアップしていきます。2008年7月よりデロイトトーマツコンサルティングに社名変更。","1983","4","","485","東京都","千代田区丸の内3-3-1　新東京ビル","戦略系コンサルティングやビジネス領域に幅を広げていきたい方にお勧めいたします。","岡田","2008/05/19 16:54:31"
"1004598","1","0","ハイクラス","","","非公開","","","02","03","ビジネスコンサルタント","会計・財務系","09","02","ITコンサルタント","ERP・業務プロセスコンサルタント","09","04","ITコンサルタント","金融システムコンサルタント","トーマツコンサルティング（デロイトトーマツコンサルティング）株式会社","コンサルタント（ERP事業立ち上げ）","経営者の意思決定支援を特にIT分野、情報システムに対する投資やオペレーションについてコンサルティングをリードしています。特にERP導入に関する分野を強化することになり、プロジェクト管理全般、契約管理、予算管理、品質管理、課題管理、リスク管理をお願いします。協力ベンダーがあるので、自らが手を動かすというよりはマネジメントリードを行います。","ITコンサルティング会社のマネージャー経験2年以上、またはシニアコンサルタント5年以上の方。SAP、ERP導入プロジェクトマネジメントのご経験のある方","バイリンガルプロジェクトマネジメントがあれば尚歓迎。定モジュールの知識と経験のある方）会計、人事、販売、購買、在庫）","","","前向きな志向で事業を推進できる方","ITコンサルティング会社のマネージャー経験2年以上、またはシニアコンサルタント5年以上の方。SAP、ERP導入プロジェクトマネジメントのご経験のある方、特定モジュールの知識と経験のある方","東京都","千代田区丸の内","","","大卒以上","28","36","600","1200","クライアントのニーズの拡大により、この部門を拡大中です。","210099","戦略コンサルティングファーム","全世界150カ国、12万人からなるプロフェッショナルファーム、デロイトトウシュトーマツのメンバーであり、日本で最大級の会計事務所監査法人トーマツのグループに属しています。総合的なプロフェッショナルサービスを国内外提供できるネットワークを持つ経営コンサルティング・人事・戦略コンサルティング等のコンサルティングサービスを提供しています。","日本ではトーマツグループのコンサルティングの中核部隊として世界ではデロイトで日本を代表するコンサルティング部門のメンバーファームとして、国内企業はもとより海外に展開する日本企業を支援します。さらに日本企業のみならず、外資系企業の日本における経営課題に対してもデロイトトウシュトーマツにおいて最も日本という地域を理解している立場でバックアップしていきます。2008年7月よりデロイトトーマツコンサルティングに社名変更。","1983","4","","485","東京都","千代田区丸の内3-3-1　新東京ビル","事業立ち上げに伴い、即戦力の採用をイメージしています。","岡田","2008/05/19 16:54:14"
"110671","1","0","ハイクラス","","","非公開","","","02","02","ビジネスコンサルタント","人事・組織系","02","06","ビジネスコンサルタント","その他","02","04","ビジネスコンサルタント","業務プロセス系","トーマツコンサルティング（デロイトトーマツコンサルティング）株式会社","人事戦略コンサルタント（MGRからコンサルタントまで）","組織人事戦略策定・ガバナンス体制構築・人材開発戦略・アトラクション・リテンション・人事情報システム革新・組織再編・分社等企業再生支援・パフォーマンスマネジメントと報酬制度整備・教育研修・グローバル人事支援・シェアードサービス・アウトソーシング化支援など。管理職研修なども行っています。","コンサルティング業務・人事コンサルティング業務・人事経験・または経営企画的業務経験のある方歓迎","","","","明るく積極的で柔軟性の高い方","人事コンサルティング経験、人事経験、経営戦略系コンサルティング会社のご経験","東京都","千代田区","","","大卒以上","28","35","500","1100","業績拡大による増員","210099","戦略コンサルティングファーム","全世界150カ国、12万人からなるプロフェッショナルファーム、デロイトトウシュトーマツのメンバーであり、日本で最大級の会計事務所監査法人トーマツのグループに属しています。総合的なプロフェッショナルサービスを国内外提供できるネットワークを持つ経営コンサルティング・人事・戦略コンサルティング等のコンサルティングサービスを提供しています。","日本ではトーマツグループのコンサルティングの中核部隊として世界ではデロイトで日本を代表するコンサルティング部門のメンバーファームとして、国内企業はもとより海外に展開する日本企業を支援します。さらに日本企業のみならず、外資系企業の日本における経営課題に対してもデロイトトウシュトーマツにおいて最も日本という地域を理解している立場でバックアップしていきます。2008年7月よりデロイトトーマツコンサルティングに社名変更。","1983","4","","485","東京都","千代田区丸の内3-3-1　新東京ビル","今注目の成長部門です。ぜひチャレンジされてみてください。","岡田","2008/05/19 16:54:08"
"1002216","1","0","ハイクラス","","","非公開","","","15","00","金融関連","","15","00","金融関連","","15","00","金融関連","","トーマツコンサルティング（デロイトトーマツコンサルティング）株式会社","M＆Aアドバイザー（スタッフからアドバイザークラス）","Ｍ＆Ａ事業の部門独立化により、１部門として正式に立ち上がっています。アドバイザリー業務、デューデリジェンス業務です。ポストＭ＆Ａ業務ではありません。立ち上げに伴い部門を一緒に大きくしていく気概のある方もマインドとして求めていきたいと考えています。","銀行、証券、コンサルティング、、ファンドなどでＭ＆Ａアドバイザリー業務経験者。ＦＡＳ経験者、事業会社の経営企画部門等でM&A業務、子会社、関連会社の事業計画評価、内部、外部環境分析のご経験のある方","デューデリジェンス経験あれば尚歓迎。銀行、証券会社出身者。","スタンダードレベル","","チームワークを取れ、新しい環境で柔軟に対応できる方。","デューデリジェンス経験あれば尚歓迎。銀行、証券会社出身者。","東京都","千代田区","","","大卒以上","27","38","400","1000","部門立ち上げのため","210099","戦略コンサルティングファーム","全世界150カ国、12万人からなるプロフェッショナルファーム、デロイトトウシュトーマツのメンバーであり、日本で最大級の会計事務所監査法人トーマツのグループに属しています。総合的なプロフェッショナルサービスを国内外提供できるネットワークを持つ経営コンサルティング・人事・戦略コンサルティング等のコンサルティングサービスを提供しています。","日本ではトーマツグループのコンサルティングの中核部隊として世界ではデロイトで日本を代表するコンサルティング部門のメンバーファームとして、国内企業はもとより海外に展開する日本企業を支援します。さらに日本企業のみならず、外資系企業の日本における経営課題に対してもデロイトトウシュトーマツにおいて最も日本という地域を理解している立場でバックアップしていきます。2008年7月よりデロイトトーマツコンサルティングに社名変更。","1983","4","","485","東京都","千代田区丸の内3-3-1　新東京ビル","現在はご経験についても幅広く考えています。","岡田","2008/05/19 16:54:08"
"1004599","1","0","ハイクラス","","","非公開","","","02","01","ビジネスコンサルタント","経営戦略系","02","06","ビジネスコンサルタント","その他","","","","","トーマツコンサルティング（デロイトトーマツコンサルティング）株式会社","コンサルタント（中国グローバルマーケットチーム）","ユニット内で中国関連事業の強化のため、中国案件専任のコンサルタントとして東京オフィスを拠点にプロジェクト活動を行っていただきます。将来的には中国への赴任も考えられますが確定はしていません。グローバル案件対応要員として中国を中心に活動していただくポジションです","中国市場に強いビジネスとして関心が高いこと、コンサルティング会社での経験のある方、北京語、英語、日本語のうちいずれか2ヶ国語がビジネスレベルであること。","バイリンガル案件のプロジェクトマネジメントの経験のある方","ビジネスレベル","","明るく積極的な方。","中国市場に強いビジネスとして関心が高いこと、コンサルティング会社での経験のある方、バイリンガル案件のプロジェクトマネジメントの経験のある方、北京語、英語、日本語のうちいずれか2ヶ国語がビジネスレベルであること。","東京都","千代田区丸の内","","","大卒以上","28","35","500","1000","新規募集","210099","戦略コンサルティングファーム","全世界150カ国、12万人からなるプロフェッショナルファーム、デロイトトウシュトーマツのメンバーであり、日本で最大級の会計事務所監査法人トーマツのグループに属しています。総合的なプロフェッショナルサービスを国内外提供できるネットワークを持つ経営コンサルティング・人事・戦略コンサルティング等のコンサルティングサービスを提供しています。","日本ではトーマツグループのコンサルティングの中核部隊として世界ではデロイトで日本を代表するコンサルティング部門のメンバーファームとして、国内企業はもとより海外に展開する日本企業を支援します。さらに日本企業のみならず、外資系企業の日本における経営課題に対してもデロイトトウシュトーマツにおいて最も日本という地域を理解している立場でバックアップしていきます。2008年7月よりデロイトトーマツコンサルティングに社名変更。","1983","4","","485","東京都","千代田区丸の内3-3-1　新東京ビル","一定の中国関連業務経験、知識を保有して欲しいですがコンサルタント経験を重視します。","岡田","2008/05/19 16:54:03"
"1003402","1","0","","","","非公開","","","02","02","ビジネスコンサルタント","人事・組織系","07","03","その他企画・事務・管理","企画系","09","02","ITコンサルタント","ERP・業務プロセスコンサルタント","トーマツコンサルティング（デロイトトーマツコンサルティング）株式会社","ナレッジマネジメント担当者","社内およびグローバルの情報管理を中心としたナレッジ・マネジメント業務を担当していただきます。社内に蓄積されたさまざまな情報をコンサルタントがお客様への価値提供のために有効に利用できるように仕組みをつくり、あるいは情報管理の支援をすることにより、コンサルタントをサポートしていただきます。社内の情報管理、プロジェクト成果物のデータベース化、情報の検索・活用・創出・共有プロセスを活性化させるための施策の立案･実行、グローバルとのインターフェースなど。","ナレッジ・マネジメントに強い関心がある方、外国人と英語でメールコミュニケーションがとれる方。コンサルタントとしての就業経験がある方、コンサルティング会社または事業会社でナレッジマネジメント業務の経験がある方、コンサルティング会社でリサーチ業務の経験がある方のいずれか２つのご経験、興味のある方","","ビジネスレベル","","自身の役割を理解し、多様なリクエストにきめ細かく、かつ柔軟に対応できる方。<BR>","ナレッジマネジメント業務の経験がある、または強い興味がある方。ビジネス英語の読解力がある、コンサルティングファームでのコンサルタント経験がある、コンサルティングファーム間接部門でのシニアスタッフ以上の経験がある方はご経験を活かせます。","東京都","千代田区","","","大卒以上","28","35","500","700","補充","210099","戦略コンサルティングファーム","全世界150カ国、12万人からなるプロフェッショナルファーム、デロイトトウシュトーマツのメンバーであり、日本で最大級の会計事務所監査法人トーマツのグループに属しています。総合的なプロフェッショナルサービスを国内外提供できるネットワークを持つ経営コンサルティング・人事・戦略コンサルティング等のコンサルティングサービスを提供しています。","日本ではトーマツグループのコンサルティングの中核部隊として世界ではデロイトで日本を代表するコンサルティング部門のメンバーファームとして、国内企業はもとより海外に展開する日本企業を支援します。さらに日本企業のみならず、外資系企業の日本における経営課題に対してもデロイトトウシュトーマツにおいて最も日本という地域を理解している立場でバックアップしていきます。2008年7月よりデロイトトーマツコンサルティングに社名変更。","1983","4","","485","東京都","千代田区丸の内3-3-1　新東京ビル","自身またはチームの作業品質に対して責任を持って仕事に取り組める方を募集しています。","岡田","2008/05/19 16:53:56"
"1004021","1","0","","","","非公開","","","02","06","ビジネスコンサルタント","その他","07","04","その他企画・事務・管理","その他","","","","","トーマツコンサルティング（デロイトトーマツコンサルティング）株式会社","リサーチャー","経営コンサルティング業務の中のリサーチ業務全般。部門を新設し今後同社の中で重要なポジションとして確立していきたい考えを持っています。リサーチ部門の中で各案件のリサーチ部門をリーダー候補としてプロジェクトを行っていただきます。","ビジネスリサーチ業務経験者であること。（必須）エクセル、アクセス、SPSS、SAS等のいずれかのご経験が豊かな方","コンサルティングファーム、調査会社、事業会社リサーチ部門でのご経験者歓迎。","ベーシックレベル","","コンサルタントの言おうとしていることをしっかりビジネス的に捉えられる方","コンサルティングファーム、調査会社、事業会社リサーチ部門でのご経験者歓迎","東京都","千代田区","","","大卒以上","25","33","400","700","増員","210099","戦略コンサルティングファーム","全世界150カ国、12万人からなるプロフェッショナルファーム、デロイトトウシュトーマツのメンバーであり、日本で最大級の会計事務所監査法人トーマツのグループに属しています。総合的なプロフェッショナルサービスを国内外提供できるネットワークを持つ経営コンサルティング・人事・戦略コンサルティング等のコンサルティングサービスを提供しています。","日本ではトーマツグループのコンサルティングの中核部隊として世界ではデロイトで日本を代表するコンサルティング部門のメンバーファームとして、国内企業はもとより海外に展開する日本企業を支援します。さらに日本企業のみならず、外資系企業の日本における経営課題に対してもデロイトトウシュトーマツにおいて最も日本という地域を理解している立場でバックアップしていきます。2008年7月よりデロイトトーマツコンサルティングに社名変更。","1983","4","","485","東京都","千代田区丸の内3-3-1　新東京ビル","調査会社出身者でビジネス、経営志向の高い方のご応募をお待ちしています。","岡田","2008/05/19 16:53:55"
